,2B_0,2B_1,2B_2,2B_3,2B_4,2B_5,2B_6,2B_7,2B_8,2B_9,2B_10,2B_11,2B_12,2B_13,2B_14,2B_15,2B_16,2B_17,2B_18,2B_19,2B_20,2B_21,2B_22,2B_23,2B_24,2B_25,2B_26,2B_27,2B_28,2B_29,2B_30,2B_31,2B_32,2B_33,2B_34,2B_35,2B_36,2B_37,2B_38,2B_39,2B_40,2B_41,2B_42,2B_43,2B_44,2B_45,2B_46,2B_47,2B_48,2B_49,2B_50,2B_51,2B_52,2B_53,2B_54,2B_55,2B_56,2B_57,2B_58,2B_59,3B_0,3B_1,3B_2,3B_3,3B_4,3B_5,3B_6,3B_7,3B_8,3B_9,3B_10,3B_11,3B_12,3B_13,3B_14,3B_15,3B_16,3B_17,3B_18,3B_19,3B_20,3B_21,3B_22,3B_23,3B_24,3B_25,3B_26,3B_27,3B_28,3B_29,3B_30,3B_31,3B_32,3B_33,3B_34,3B_35,3B_36,3B_37,3B_38,3B_39,3B_40,3B_41,3B_42,3B_43,3B_44,3B_45,3B_46,3B_47,3B_48,3B_49,3B_50,3B_51,3B_52,3B_53,3B_54,3B_55,3B_56,3B_57,3B_58,3B_59,4B_0,4B_1,4B_2,4B_3,4B_4,4B_5,4B_6,4B_7,4B_8,4B_9,4B_10,4B_11,4B_12,4B_13,4B_14,4B_15,4B_16,4B_17,4B_18,4B_19,4B_20,4B_21,4B_22,4B_23,4B_24,4B_25,4B_26,4B_27,4B_28,4B_29,4B_30,4B_31,4B_32,4B_33,4B_34,4B_35,4B_36,4B_37,4B_38,4B_39,4B_40,4B_41,4B_42,4B_43,4B_44,4B_45,4B_46,4B_47,4B_48,4B_49,4B_50,4B_51,4B_52,4B_53,4B_54,4B_55,4B_56,4B_57,4B_58,4B_59
54,0.0966966,0.0707934,0.0539472,0.0424201,0.0347133,0.0356355,0.0392254,0.0340546,0.0236637,0.0143266,0.00853012,0.00685044,0.00554952,0.00500609,0.00487435,0.00551658,0.00609294,0.00836544,0.0103909,0.0136185,0.0137668,0.0135691,0.0128775,0.0129599,0.0167803,0.0214406,0.0240918,0.0219511,0.0194315,0.0115601,0.00652109,0.00446267,0.00111978,0.000823371,0.000922175,0.000526957,0.000164674,0.000395218,0.000592827,0.000938642,0.00126799,0.00135033,0.00169614,0.00174555,0.00276653,0.00400158,0.00535191,0.00614234,0.0081349,0.00778909,0.00691631,0.0065705,0.00540131,0.00388631,0.0028818,0.0013668,0.00103745,0.00088924,0.000839838,0.000971577,0.00980574,0.031614,0.0415741,0.0404319,0.0320719,0.0223279,0.0184179,0.0156809,0.0134327,0.0133298,0.0181761,0.0252243,0.0278327,0.0267163,0.0257594,0.0219266,0.0173221,0.0115035,0.00855558,0.00581862,0.0046302,0.0038122,0.0038585,0.00516525,0.00576717,0.0100527,0.017317,0.0276011,0.0382506,0.0478557,0.0430403,0.0338725,0.0236912,0.0158404,0.0120591,0.0110096,0.0107678,0.0126147,0.0155729,0.0200179,0.0250031,0.0276783,0.0248693,0.0218288,0.0188604,0.0142404,0.0103665,0.00744433,0.00511894,0.0041929,0.00417233,0.00419805,0.00445014,0.00464564,0.00437811,0.00391509,0.00323085,0.00270095,0.00258777,0.00287072,0.00776398,0.0311335,0.0437888,0.0375776,0.029736,0.0252329,0.0197205,0.0138199,0.0143634,0.0175466,0.0226708,0.0208075,0.0181677,0.0159938,0.0170031,0.0139752,0.0118012,0.0176242,0.0278727,0.0372671,0.0560559,0.0749224,0.0554348,0.0420807,0.0323758,0.0252329,0.0227484,0.0161491,0.0149068,0.0137422,0.0142081,0.0187112,0.0201087,0.0254658,0.0218944,0.0232143,0.0225932,0.0166925,0.013587,0.00908385,0.00613354,0.00310559,0.00225155,0.00147516,0.00124224,0.000931677,0.000776398,0.000543478,0.000465839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.104661,0.0731878,0.0537745,0.0455309,0.0397298,0.0370201,0.0422487,0.0412182,0.0299214,0.0151261,0.00900695,0.0056357,0.003931,0.00321858,0.00292599,0.00312953,0.00380378,0.00603007,0.0108007,0.0142737,0.0148335,0.0128616,0.011475,0.012798,0.0141338,0.0191716,0.0254561,0.0257105,0.0173524,0.0101519,0.00544488,0.00443986,0.00318042,0.00138666,0.000903239,0.00015266,0.00015266,0.00022899,0.000356207,0.000763301,0.00132305,0.001234,0.00173015,0.00188281,0.00274788,0.00310409,0.00423632,0.00553393,0.0068061,0.00535583,0.00580108,0.0044017,0.00441442,0.00379106,0.00264611,0.00185736,0.00150116,0.000801466,0.000318042,0.000407094,0.00950992,0.0313647,0.0448826,0.0483416,0.0396687,0.0257998,0.0144569,0.00955492,0.00771594,0.0104159,0.0180749,0.0297748,0.0312957,0.0260458,0.0234088,0.0220648,0.0156629,0.00968692,0.00662995,0.00470396,0.00347397,0.00272398,0.00275398,0.00367197,0.00560396,0.0102299,0.0190648,0.0301888,0.0395037,0.0430107,0.0412347,0.0319677,0.0232288,0.0139349,0.00868493,0.00623995,0.00696894,0.0110129,0.0178559,0.0238648,0.0292918,0.0307528,0.0289468,0.0251578,0.0200698,0.0147389,0.0101639,0.00738594,0.00593695,0.00449696,0.00443696,0.00428397,0.00443396,0.00376497,0.00345897,0.00271498,0.00249598,0.00251098,0.00282298,0.00296998,0.00563592,0.0422824,0.0719944,0.0465418,0.0219463,0.00773966,0.0099213,0.020388,0.0274264,0.017583,0.0104407,0.00716827,0.00740202,0.00727216,0.00657092,0.00376594,0.00361011,0.00644106,0.0169857,0.0393995,0.0710854,0.0847207,0.0722801,0.042646,0.0222061,0.0145703,0.00963561,0.0145183,0.0205698,0.0263356,0.0246994,0.0158949,0.0121289,0.0108563,0.0187258,0.0265174,0.0326468,0.0280498,0.0181025,0.0126484,0.00789549,0.0090902,0.00716827,0.00599953,0.00441524,0.00275303,0.00137652,0.000753188,0.00038958,0.000363608,0.000337636,7.7916e-05,2.5972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0958807,0.0719839,0.0543332,0.0442122,0.040264,0.0383083,0.0394328,0.0370493,0.025437,0.0148393,0.010451,0.0121746,0.0072974,0.00798191,0.0057328,0.00827527,0.00686958,0.00798191,0.0103655,0.0126879,0.0128713,0.0131769,0.0137636,0.0146926,0.0161472,0.0194842,0.0231512,0.0219411,0.0153526,0.011869,0.00576947,0.00229801,0.00101455,0.0013568,0.00123457,0.00105122,0.00074563,0.000501161,0.00074563,0.000672289,0.000794524,0.00108789,0.00158905,0.00209021,0.00295807,0.0039115,0.00440044,0.00515829,0.00545166,0.00581836,0.00581836,0.00491382,0.00482826,0.00380149,0.00316587,0.00162572,0.00125901,0.000928982,0.001149,0.00110011,0.00874426,0.0292831,0.038934,0.0406738,0.0331045,0.0249025,0.0194599,0.0179206,0.0185505,0.0195503,0.0211574,0.0251765,0.0247048,0.0250974,0.0242133,0.0213381,0.0155425,0.0110998,0.00707505,0.00606958,0.00466021,0.003731,0.00377336,0.00377619,0.00569676,0.00942211,0.0161215,0.0270857,0.0370558,0.0439077,0.0440094,0.034946,0.0233604,0.0164859,0.0131249,0.0129582,0.0145681,0.0162288,0.0204004,0.0243404,0.0238603,0.025216,0.0241653,0.01896,0.0169914,0.013444,0.00900692,0.00617125,0.0049483,0.00383832,0.00349092,0.0034881,0.00352482,0.00411511,0.00398236,0.00371687,0.00340619,0.00283002,0.00274529,0.00257018,0.00389372,0.024393,0.041159,0.0357765,0.0338296,0.0310582,0.0258131,0.0207055,0.0164911,0.0138113,0.0133761,0.0134219,0.010055,0.00847458,0.00801649,0.00925332,0.0101466,0.0154146,0.0217132,0.0313788,0.0495877,0.0726981,0.066995,0.0427852,0.0297297,0.0244617,0.0226523,0.020339,0.0176821,0.0175676,0.015781,0.015781,0.016262,0.0187586,0.0310811,0.0307833,0.0259505,0.0207055,0.0144755,0.00984883,0.00923042,0.00840586,0.00739808,0.00531379,0.00284013,0.0026798,0.0032295,0.00286303,0.00203848,0.000984883,0.000687128,0.000778745,0.000641319,0.000572607,0.000206138,2.29043e-05,0.0,0.0,0.0,0.0
57,0.0917647,0.0692062,0.051346,0.0402963,0.0369446,0.0364396,0.0353224,0.0349092,0.0211812,0.0119068,0.00791234,0.00731547,0.00474434,0.00332104,0.00321391,0.00426991,0.00540243,0.00733077,0.0099019,0.0143248,0.0181356,0.0157635,0.0130393,0.0139729,0.0176765,0.021977,0.0261704,0.0275937,0.0198191,0.00863164,0.00442295,0.00350469,0.00289252,0.00231095,0.00189774,0.00122435,0.000535651,0.000841738,0.00127026,0.00156104,0.0014233,0.00264765,0.00261704,0.00292313,0.00313739,0.00359652,0.00480556,0.00659616,0.00756034,0.00962642,0.00699408,0.0067339,0.00644312,0.00426991,0.00327513,0.00189774,0.00139269,0.000658086,0.000780521,0.00101009,0.0106178,0.0350024,0.0426666,0.0409309,0.0317602,0.0198437,0.0131344,0.0103081,0.00955267,0.0103293,0.0130283,0.0256746,0.0326259,0.0292309,0.0275334,0.0255049,0.0192666,0.0114157,0.00758781,0.00618313,0.00539804,0.00463417,0.00587758,0.00691306,0.00906464,0.0130156,0.0200347,0.029651,0.0408885,0.0449328,0.0449031,0.0340518,0.023714,0.014938,0.0109276,0.00763874,0.00732046,0.0101553,0.0129137,0.0176285,0.0251781,0.0259675,0.0272109,0.0241469,0.0196019,0.0152902,0.0103675,0.00650142,0.00475299,0.00402731,0.00398912,0.00479543,0.00548292,0.00553809,0.0045111,0.00338651,0.00237225,0.00208368,0.00228313,0.00266507,0.0092832,0.0363102,0.0445946,0.0420682,0.0274971,0.0205053,0.0163925,0.0135723,0.0123384,0.0205053,0.0223854,0.0187427,0.0264982,0.0157462,0.020094,0.0179201,0.0215629,0.0295535,0.0360752,0.0456522,0.0512926,0.0620447,0.0539953,0.0448296,0.0379553,0.0270858,0.0180376,0.0120447,0.012926,0.0124559,0.0177438,0.0189777,0.0241481,0.0176851,0.0158637,0.0154524,0.0137485,0.0198002,0.0139835,0.0059342,0.00235018,0.00135135,0.00246769,0.00052879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0763605,0.0594451,0.0474938,0.0395886,0.0368186,0.0356204,0.0368808,0.0321813,0.025023,0.0135697,0.0105352,0.0100061,0.00966372,0.0084966,0.00771852,0.00683152,0.00711162,0.00899457,0.0135074,0.0153281,0.0166353,0.0151103,0.016184,0.0153904,0.0166975,0.0183937,0.0235446,0.0201989,0.0148457,0.0122781,0.00848104,0.00415493,0.00258322,0.00191407,0.00112043,0.00143166,0.00185182,0.00171177,0.00164952,0.00175845,0.00213193,0.00259878,0.00312787,0.00340798,0.00426386,0.00535317,0.00588226,0.00613125,0.00718943,0.00695601,0.00583558,0.00625574,0.00605344,0.00449728,0.00440392,0.00291001,0.00166508,0.00160284,0.00152503,0.00220974,0.00643767,0.019737,0.030378,0.0331876,0.0317349,0.0261083,0.0222701,0.0199251,0.0194937,0.0179894,0.0197739,0.0246446,0.0266946,0.027786,0.0240841,0.0206994,0.0161274,0.012326,0.00988511,0.00889328,0.00693912,0.00680638,0.00801944,0.0109175,0.0138045,0.0181442,0.024663,0.030555,0.0371365,0.0384269,0.0360377,0.0307983,0.0228489,0.0170676,0.0127242,0.0115627,0.013292,0.0155596,0.0186014,0.0207399,0.0230517,0.0231218,0.0223659,0.0193941,0.0160241,0.0129786,0.0091735,0.00719722,0.00588092,0.00470842,0.00393413,0.00413324,0.00420329,0.00375347,0.00309716,0.00336263,0.00299392,0.00264365,0.00232656,0.00251091,0.0015023,0.0110463,0.0227407,0.029663,0.0308707,0.0326529,0.0312684,0.0267321,0.0230647,0.0200748,0.0189849,0.0178508,0.0142276,0.013668,0.0145959,0.0201926,0.0281902,0.0391776,0.0482061,0.054068,0.0579416,0.0539502,0.0421527,0.0322847,0.0252592,0.020605,0.0222841,0.0222252,0.022019,0.0204283,0.0204725,0.0189702,0.0177035,0.019412,0.0181601,0.0163633,0.0144044,0.0118858,0.00986803,0.00782078,0.00650996,0.00586191,0.00363792,0.00366737,0.00175268,0.0012961,0.000810062,0.000986803,0.000839519,0.000721692,0.000574408,0.000265111,7.3642e-05,1.47284e-05,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0844687,0.06424,0.0494906,0.0406646,0.0365774,0.0357481,0.0377917,0.0363405,0.0226277,0.0129724,0.00984777,0.00725625,0.00521265,0.00368736,0.00500533,0.00519784,0.00838171,0.010603,0.0129132,0.0163784,0.0178741,0.0172817,0.0145717,0.0148383,0.0189551,0.0212653,0.0242862,0.0215318,0.0173261,0.00969968,0.0049461,0.00422047,0.00165857,0.00164376,0.00165857,0.000992181,0.000755242,0.000873712,0.000992181,0.00128835,0.00195474,0.00229534,0.00288769,0.0030802,0.00462031,0.00541997,0.00626407,0.00690084,0.00759685,0.0066639,0.00599751,0.00550883,0.00485724,0.00463511,0.00356889,0.00269518,0.00201398,0.00139202,0.00111065,0.00131797,0.00699424,0.0238008,0.0325742,0.0355552,0.0313586,0.0250536,0.0186604,0.0139953,0.0122365,0.014474,0.0206704,0.0290601,0.0317627,0.0273285,0.0270806,0.0247243,0.0182665,0.0127662,0.00943204,0.00764613,0.00651211,0.00623031,0.00687201,0.00934716,0.0128001,0.01846,0.0296169,0.035725,0.036533,0.035674,0.0345196,0.0312364,0.0236854,0.0177504,0.0133026,0.0114896,0.0114794,0.0134317,0.0185178,0.0201441,0.0208198,0.0227958,0.0225853,0.0200354,0.0152787,0.0123689,0.00930642,0.00615901,0.00470923,0.00388418,0.00384683,0.00411166,0.00488578,0.0049435,0.00450212,0.00352768,0.00268905,0.0021492,0.00252608,0.00240045,0.00229095,0.0139455,0.0202856,0.0238286,0.0265457,0.0274781,0.0261861,0.0270119,0.0322331,0.0266523,0.02564,0.0234423,0.0208716,0.0164895,0.0160766,0.0179413,0.023762,0.0337649,0.0461387,0.0556222,0.0585924,0.0550761,0.0439809,0.0318868,0.0282639,0.0235089,0.0205919,0.019886,0.0193932,0.0207917,0.0206718,0.0189536,0.0197528,0.015424,0.0163563,0.0155838,0.0136125,0.0133195,0.0108287,0.00844455,0.00632675,0.00467514,0.00334319,0.00229095,0.00119875,0.000599377,0.000359626,7.99169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0864093,0.0661124,0.0498855,0.0400182,0.0388936,0.0398977,0.0394827,0.0321993,0.0195606,0.0143926,0.0134554,0.0104966,0.00777871,0.00701557,0.00702896,0.00681474,0.00783227,0.0103895,0.0133885,0.0168427,0.0174452,0.0155976,0.0150219,0.0158654,0.019266,0.0246081,0.024916,0.0206986,0.0126789,0.00722979,0.00393622,0.00170034,0.00132546,0.000830087,0.000950583,0.000508763,0.000348101,0.000374878,0.000548928,0.000910418,0.00164678,0.00235637,0.00322663,0.00340068,0.00305258,0.00389605,0.00461903,0.00629259,0.00690846,0.00693524,0.00560978,0.00498052,0.00487341,0.0048868,0.00475292,0.00336051,0.00218232,0.00132546,0.00152629,0.00196811,0.00769436,0.02289,0.030412,0.0347762,0.0305933,0.024622,0.0213125,0.0196102,0.0180327,0.0198657,0.0236862,0.0288554,0.0300734,0.026446,0.0261311,0.023297,0.0165563,0.0115356,0.00969965,0.00816969,0.00585247,0.00486319,0.00586138,0.00870444,0.0125516,0.015665,0.0217373,0.0332224,0.0396839,0.0403672,0.0419892,0.0363121,0.0256617,0.0168563,0.0134458,0.011188,0.0120733,0.0145183,0.0170108,0.019533,0.0214194,0.0209917,0.0213689,0.0169246,0.0133181,0.0104602,0.00780725,0.00566234,0.00512165,0.00487211,0.00411455,0.00424527,0.00424824,0.0040284,0.00389471,0.00301239,0.00247764,0.00224889,0.00244794,0.002442,0.00324886,0.0210412,0.0343424,0.0330237,0.0282078,0.0278829,0.0320491,0.0267171,0.0221114,0.0201812,0.0198372,0.0207545,0.0172381,0.0130337,0.00800749,0.00932615,0.0161679,0.0272713,0.0429232,0.0607728,0.0719528,0.0695639,0.0549822,0.0354508,0.0195887,0.0177541,0.0194932,0.0207736,0.0212896,0.018767,0.0197607,0.0200474,0.0200474,0.0196843,0.0193976,0.0179834,0.0152505,0.00865726,0.00611551,0.00502618,0.00410886,0.00321064,0.00307686,0.00194932,0.00101288,0.000535107,0.000267553,0.000114666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0964246,0.0654555,0.0521405,0.0431079,0.0358224,0.0326821,0.037855,0.0403901,0.0289251,0.0221192,0.0104601,0.00903267,0.00681733,0.00577817,0.00528714,0.00570965,0.00508159,0.00726268,0.0110881,0.0131893,0.0155074,0.0150506,0.012527,0.0123557,0.0146281,0.0170719,0.0209087,0.0253394,0.0239463,0.0143426,0.00976351,0.00368844,0.00277489,0.00113051,0.00142741,0.0015987,0.000536707,0.000422514,0.000502449,0.000696578,0.00155303,0.00197554,0.00284341,0.0030147,0.00312889,0.00317457,0.00382547,0.00430508,0.00573249,0.00629204,0.00755958,0.0049103,0.00445353,0.00342579,0.00268354,0.00213541,0.00127896,0.00111909,0.00125612,0.001062,0.00704378,0.023208,0.0330214,0.0376283,0.0342293,0.0271622,0.0204532,0.0153781,0.0134518,0.0138502,0.0187686,0.0268634,0.0325743,0.029989,0.0263612,0.0230342,0.0178192,0.0134412,0.0100401,0.00749726,0.005802,0.00527436,0.00572995,0.00831098,0.0130556,0.0165986,0.0220129,0.0282387,0.0379228,0.0401478,0.0409107,0.03556,0.0266239,0.0180205,0.0130005,0.0106653,0.0108835,0.0125788,0.0157002,0.020146,0.022816,0.022496,0.0229177,0.0199807,0.0160074,0.0117629,0.00861612,0.00648646,0.00500947,0.0042678,0.00413006,0.00403046,0.0037126,0.00378677,0.00360665,0.00306629,0.0025344,0.00224621,0.00202159,0.00205761,0.00158728,0.0118427,0.021828,0.026027,0.0269951,0.0264772,0.0247999,0.0287512,0.0300346,0.028346,0.0269275,0.0233139,0.0204095,0.0164807,0.0131936,0.0143981,0.0202632,0.0289876,0.0401324,0.0544517,0.0571647,0.0545868,0.0485191,0.0354831,0.027209,0.0209499,0.0225709,0.0243158,0.0240794,0.0222107,0.0198242,0.018372,0.0159404,0.0152424,0.0148484,0.0173588,0.0130698,0.0125519,0.0119891,0.00905089,0.00702457,0.00669811,0.00589884,0.00412018,0.00247661,0.0014522,0.000889329,0.000484065,0.000270176,5.62867e-05,3.3772e-05,1.12573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0990542,0.0704651,0.0492311,0.0413093,0.0359819,0.0341809,0.0395713,0.0391935,0.0260072,0.0153399,0.00784625,0.00675054,0.0061964,0.00395461,0.00333749,0.00340046,0.00528961,0.00800997,0.0111082,0.0153147,0.0160829,0.0152391,0.0135389,0.0138159,0.0160325,0.0205161,0.0261584,0.0247226,0.0209191,0.0130855,0.00740545,0.00403018,0.00232995,0.00123424,0.000705281,0.000428206,0.000365235,0.000428206,0.0004408,0.000554149,0.000894195,0.0015365,0.00236773,0.00293447,0.00279593,0.0035264,0.00435763,0.00512588,0.00564225,0.0068387,0.00705281,0.00584376,0.00536517,0.00458433,0.00399239,0.00304782,0.00202768,0.00167504,0.00143575,0.00115868,0.00774614,0.0261008,0.036323,0.037898,0.0332005,0.0242574,0.0168454,0.0121533,0.0108934,0.012608,0.0186806,0.0287413,0.0328307,0.0284153,0.0251476,0.0232631,0.0194996,0.0133065,0.0095512,0.00836791,0.00652177,0.00527001,0.00486736,0.00540422,0.00877878,0.0131668,0.0182725,0.0262103,0.0351315,0.0408946,0.0414342,0.0361204,0.0286125,0.0208198,0.0145446,0.0114713,0.0109618,0.0119534,0.0160784,0.0196612,0.0230001,0.0258296,0.0247175,0.0217292,0.0179355,0.0132599,0.0100552,0.00675185,0.00554118,0.00406755,0.00380185,0.00379364,0.00385938,0.00392237,0.00402098,0.00355534,0.00319104,0.00262952,0.00239122,0.0023967,0.00289855,0.0205595,0.0318166,0.0286485,0.0272835,0.0236603,0.0220256,0.0236603,0.0270981,0.0264577,0.0211999,0.017998,0.0164813,0.0153185,0.0152174,0.0157398,0.016178,0.0198686,0.0324907,0.0464948,0.0596562,0.0680822,0.0626053,0.0441692,0.0280249,0.0193967,0.01606,0.0150994,0.01788,0.0205763,0.0224469,0.0198517,0.0183013,0.0166667,0.0173239,0.0174082,0.0171722,0.0164981,0.0152342,0.0118133,0.00820694,0.00596562,0.00342096,0.00225817,0.00173576,0.00166835,0.000674082,0.000623525,8.42602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0890515,0.0691187,0.0522444,0.0439655,0.0390086,0.0397337,0.0365961,0.0344209,0.0213565,0.010876,0.00814712,0.00934678,0.00834487,0.00874036,0.00587964,0.00526004,0.00564234,0.00690792,0.0103619,0.0150946,0.0166106,0.0163733,0.0159647,0.0161624,0.0174807,0.0210401,0.0245205,0.0256015,0.0170984,0.00954453,0.00435041,0.00196427,0.00110738,0.000870081,0.00118647,0.00203019,0.000843715,0.000632786,0.000408674,0.000659152,0.00119966,0.0023334,0.00218839,0.00242568,0.00325621,0.00425812,0.00504911,0.00631468,0.00680245,0.00742206,0.00574781,0.00522049,0.00516775,0.00483818,0.00342759,0.00245205,0.00210929,0.00143695,0.00114693,0.00130512,0.00888353,0.0267161,0.0348104,0.037315,0.0309181,0.0225826,0.0183478,0.0156973,0.0157807,0.0177819,0.0185026,0.0238423,0.0277942,0.0266297,0.0256559,0.0249352,0.0195509,0.0124393,0.0081003,0.00606331,0.00597993,0.00536049,0.00452664,0.00578338,0.00940469,0.0130468,0.0199113,0.0299562,0.038125,0.0401918,0.0414247,0.0357932,0.0251645,0.0166473,0.0119271,0.00991393,0.0116204,0.0133327,0.0170315,0.0220167,0.0239257,0.023747,0.0257333,0.0215462,0.0180291,0.014116,0.0103636,0.00700736,0.00491974,0.00404717,0.00357068,0.0037047,0.00417523,0.00481551,0.00466661,0.00404419,0.00297805,0.00218291,0.00202508,0.00246583,0.00393416,0.020017,0.0278853,0.0291915,0.0279797,0.0265477,0.0267051,0.0229125,0.024077,0.0218267,0.022346,0.0156737,0.012904,0.0127309,0.0154219,0.0156894,0.0208668,0.0231801,0.0377522,0.0552513,0.071224,0.0675574,0.0546218,0.0383344,0.0246908,0.0166021,0.0160986,0.0182073,0.0208038,0.0192302,0.0198439,0.0194505,0.0194347,0.0201901,0.0183332,0.0164763,0.016429,0.0147924,0.0110943,0.00769521,0.00533472,0.0042961,0.0044692,0.00349353,0.00286407,0.00162087,0.000487836,0.000503572,0.000708148,0.000802568,0.000739622,0.000519309,0.000157366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0935644,0.0699233,0.0490229,0.0388381,0.0367764,0.0374307,0.0409368,0.0416898,0.0270237,0.0143698,0.00644421,0.00565411,0.00540721,0.00586398,0.00656766,0.00640717,0.00667876,0.00682691,0.0108638,0.0161722,0.0202091,0.0175549,0.0141723,0.0135674,0.0159253,0.0178388,0.0219498,0.0252954,0.0220856,0.00877745,0.00376529,0.00265422,0.00288878,0.00204931,0.00137032,0.00177771,0.000691332,0.000814785,0.00122218,0.00170364,0.00172833,0.00234559,0.00255546,0.00281471,0.00345666,0.00345666,0.0042591,0.00509858,0.00574053,0.00670346,0.00629606,0.00602447,0.00406158,0.00351839,0.00330852,0.0032221,0.0023209,0.00156784,0.00135797,0.00149377,0.00919274,0.0254927,0.032089,0.0369237,0.0340929,0.0245052,0.0170478,0.0143698,0.0141933,0.0148832,0.0191281,0.0301825,0.0333767,0.0243841,0.0225724,0.0219088,0.0181432,0.0124843,0.00905055,0.00776551,0.00846333,0.00703873,0.00748112,0.00802357,0.0113099,0.0151308,0.0206001,0.0249002,0.0374293,0.0446023,0.0400599,0.0337533,0.0262432,0.0152361,0.0113283,0.0103514,0.0113994,0.0120893,0.0141749,0.0194862,0.0265539,0.0254427,0.0234229,0.0220089,0.0181564,0.0128477,0.010275,0.00788138,0.00504798,0.0039815,0.00397887,0.00408683,0.00415003,0.00377874,0.00350752,0.00309936,0.00233308,0.00212768,0.00213822,0.00257534,0.00280085,0.0176854,0.0259599,0.0234311,0.0222148,0.0244554,0.0280885,0.029513,0.0305373,0.0283766,0.0249356,0.023111,0.0190938,0.0203902,0.0212385,0.0259759,0.0306013,0.0338503,0.0408924,0.0507194,0.0612826,0.0612026,0.0515517,0.0367952,0.0274323,0.0199901,0.0190618,0.0182616,0.0171412,0.0175093,0.0186617,0.0184536,0.0170292,0.0160529,0.0139562,0.0125798,0.0124518,0.013124,0.0104832,0.00475345,0.00219267,0.00160049,0.00161649,0.00152046,0.00113635,0.000288088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0923608,0.0586683,0.0468297,0.038707,0.0338859,0.0363448,0.0356265,0.0393148,0.0283465,0.0154441,0.0104987,0.00705899,0.00797071,0.00770825,0.00681033,0.00564995,0.00668601,0.00940738,0.0123774,0.0152231,0.0164111,0.0148639,0.0132753,0.014339,0.0162177,0.0184003,0.0243956,0.022959,0.0200442,0.011217,0.00602293,0.00564995,0.00285951,0.00146429,0.00109131,0.00102224,0.00118801,0.00136759,0.00121564,0.000994613,0.000980798,0.00149192,0.00229313,0.00287333,0.00384031,0.00458627,0.00596768,0.00692085,0.00640973,0.0069761,0.00649261,0.0058986,0.00429617,0.00419948,0.00352259,0.00312198,0.00230695,0.00161625,0.00160243,0.00142285,0.00688343,0.0231653,0.0322558,0.0360709,0.0339783,0.0266921,0.0198414,0.0177587,0.0166257,0.0164881,0.0197563,0.0261289,0.028824,0.027871,0.0244784,0.0213871,0.0169368,0.0127222,0.00902509,0.0074434,0.00544911,0.00576348,0.00597306,0.00689325,0.0105151,0.016105,0.0242819,0.0342403,0.0405736,0.041186,0.0372367,0.0323574,0.0237711,0.0167174,0.0119396,0.0118086,0.0129187,0.0143891,0.0177947,0.0218488,0.0225398,0.0233519,0.0235943,0.0200412,0.0151815,0.0121328,0.00915935,0.00623176,0.00483674,0.0044536,0.00397549,0.00394929,0.00388708,0.00378883,0.0036513,0.00300618,0.00283917,0.00248878,0.00255754,0.00256082,0.00171859,0.0149246,0.0286371,0.0359637,0.0340461,0.0311516,0.0287999,0.0234632,0.0207497,0.0189406,0.0181989,0.0151236,0.0149065,0.0125366,0.0126994,0.014418,0.0207135,0.0327074,0.0492601,0.0601324,0.0667897,0.0639676,0.0440139,0.0289989,0.0216904,0.0185969,0.0187597,0.0183256,0.0209125,0.0194833,0.0200261,0.0198813,0.0210391,0.0217989,0.0224321,0.0195738,0.0176019,0.0118854,0.00723615,0.00671153,0.00522812,0.00464923,0.00397988,0.00298491,0.00175477,0.000705525,0.00047035,0.000217085,0.000307536,0.000343717,0.000307536,0.000126633,0.000108542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
